value,len,branch,scam_type,subtype
0x32e198def8d622f6c69ce13d3f00281316a5f093d3e95ba01c43cd2ca98f11b2,66,exploiting,ice_phishing,approve
0x135421b3a3e3aaf33594f878169debd5326746887bc3a05e710294f1f32de9b6,66,exploiting,ice_phishing,approve
0xaecaad0a09a94b58ef88cd9b4b264dc6c643a799af70a4903667816ac4d426d2,66,exploiting,ice_phishing,approve
0xc8c4d5060404fd52f752e57e32b0a9c858e093b2df64cd5594982efa0ce18739,66,exploiting,ice_phishing,approve
0x38346acff1e2ae0eab35cae4940064ef3ef463b5e682f33ed128de674fb64404,66,exploiting,ice_phishing,approve
0xc0bb735eda7b973733231bfe50665a52e4ed02bf295fc221fbd1ca493a4b3dd0,66,exploiting,ice_phishing,approve
0x398f94e0559b3ab99cdd64bb79990d97ffe8ee6b93658bf550e761ec2ebd22f0,66,exploiting,ice_phishing,approve
0x1a639ca9c406eaeedacb167e561ce9ed6114618693e38c11fc006285d9537cb9,66,exploiting,ice_phishing,approve
0xba1adb079149b37b14c2555d3a78ed796d7bd663f7b4cfdf6b046dd603b5609d,66,exploiting,ice_phishing,approve
0xbf4da8f921e38a4bb611fbe6a809aad9143b47f9cb2fda2ec5cae25eaf409ba7,66,exploiting,ice_phishing,approve
0xccbcb799ee609023f1312dd77f59e9476eb44ce4f8c38acb9856c22294fe09e8,66,exploiting,ice_phishing,approve
0x34276e5b965941332fae81a931acdf195d1029ea059b06b9377daab2009ce959,66,exploiting,ice_phishing,approve
0xf99626e9eff73a5f72754b5fac84c12e5b0366c406986a3248bb099c0a13e668,66,exploiting,ice_phishing,approve
0xa2c42d86e20c8eec27498ebd0372136490f505a52b5b0eb3183ae061b1d84eee,66,exploiting,ice_phishing,approve
0xa403beb62e728de8fee6a1bd197567d3f8f55a58e829527b5ac89e70a64cdff4,66,exploiting,ice_phishing,approve
0x1fd9ba892e0d53d009c84abe912def41bbe9ac4138959b8d6e02af250b7d2934,66,exploiting,ice_phishing,approve
0x65c82b11a346a67451c9ed67f7933e1a6c6b2187bc57fc41f38afe93894e2d46,66,exploiting,ice_phishing,approve
0x314d1d234c85cee5d89a7b18732a5b8c412e6651113638d43aa0b29bd9fe39ca,66,exploiting,ice_phishing,approve
0x06bd5f85cb6eeb3f7cfabcf7dad7d10638e8006790f746638884323bed3109be,66,exploiting,ice_phishing,approve
0x952eec4abcb036199f5555fdb5cddf5cb028a2bee454ddc1317a1919df682563,66,exploiting,ice_phishing,approve
0x9a5f1b389db5a97e078b34c085a2b40e55ad17414e862b9421348d3b811019c7,66,exploiting,ice_phishing,approve
0xa11217f6f8970bd7110c2fd3c50be51f6ecc172bfcaa3a517dc8b84336efa1bb,66,exploiting,ice_phishing,approve
0xb3fb91bec42433930d91261225eabd255bb85a95da3866a2ae1fe88634c8b1d6,66,exploiting,ice_phishing,approve
0xa7a1a1c15edc85f1a6812068387ffbe5d0d7bfaf91c7f391f1b620c61d69dc94,66,exploiting,ice_phishing,approve
0x117994592350013bcbe363b00685a5ff0841e643e20f0502e58098b62195a768,66,exploiting,ice_phishing,approve
0xd33e97655b042605a7028c673ec88eb5420e799bcf4bfd9d67dad130b26b96e9,66,exploiting,ice_phishing,approve
0x0be4e167f7bf29ef4e27ed9e7bf098dd397fc17eb050dfacaad4666ca313407e,66,exploiting,ice_phishing,approve
0xcff46b53903acca316795089c9e7bedc230ab00bbd703e1b9ca8c7b4bbaad15b,66,exploiting,ice_phishing,approve
0x4fc2d27a222724f956186f10e6f791d90038872c1a68d8ca2fe142a2f05af8f1,66,exploiting,ice_phishing,approve
0xedfdc4d4e12169aa1d71debccd5d32467e8efdb985bc01ee29538a6c6c8e19a2,66,exploiting,ice_phishing,approve
0x2d730ded6f84bc4e91b45c14ecd42430410fc6fac2409aa6e383553e6d71e25e,66,exploiting,ice_phishing,approve
0x3181fa9a4237c3b4a2a15cfcf7f8d383f8e7615bfe539b527caf327fdce78572,66,exploiting,ice_phishing,approve
0x1e36ae5ba6c554988c370ab4c4445ebba7d9f0d0b372b075186339c24ada9214,66,exploiting,ice_phishing,approve
0x9e03de1a6b206bee5c49a5e9d1f3946b7670215e846009ec1c87861604c4827c,66,exploiting,ice_phishing,approve
0xb1d713f52731675853b2db33cfd33cea01d9a14322558ab7532e34d3637c8cbc,66,exploiting,ice_phishing,approve
0x9800ec87235c3a278382c3a4b607fd82c612d31571dddf880d117aaa656e8626,66,exploiting,ice_phishing,approve
0xc017d7d6ac9e250eeb42ccb2e5b2568705b023d7025f16701f3a7306baf5055d,66,exploiting,ice_phishing,approve
0xf686c8640272558a64024d77d21415fc3d504f2bdfe807c1e2fb002b84c25efd,66,exploiting,ice_phishing,approve
0xa5503ed0a9dcdd8f4af5125c6ba882b5ee40ec6fb2548cab7958001bb30ba14a,66,exploiting,ice_phishing,approve
0xc56726622d6f34d3e16d547db2eb9309732796d070144b08002dd5f6b8d346bd,66,exploiting,ice_phishing,approve
0x6c7d9a8875eaaf6620b685bd04d2d0497cb44102445fef98e1dbf3328975e0ec,66,exploiting,ice_phishing,approve
0x72206238d6a1e09fe5207704f510a55b5f004f33d1e117452d165c5d2b3b56e1,66,exploiting,ice_phishing,approve
0x1b998abea2eeec713b3e1e1c7a1b7128ee78c6cdb8555e1dabb87eb23d617783,66,exploiting,ice_phishing,approve
0x2ec2fe124f146d2e52aa7a6397e16f6e0a9f5100d76119d90039e81f4d258c94,66,exploiting,ice_phishing,approve
0xa3c67c6906a466b9dcc61a96716b172c04567696aeb263d8cf3ccb2576cb63e8,66,exploiting,ice_phishing,approve
0xe6307802d8da2b95b24aa31ef0ed390b15aad9782db8ff97feeec505989bba40,66,exploiting,ice_phishing,approve
0x24bcba26014313c064821cb492333d26c9f4794ac5eac5139230e10fba481c68,66,exploiting,ice_phishing,approve
0x08da60ce50b23c8dc79f58deb5f4c77d97b7525935b21d9dbd2561cf31e3f676,66,exploiting,ice_phishing,approve
0x4e373813356420e63a1b7435025a615208767380b3305983b7dcf8cc0ee8fd4f,66,exploiting,ice_phishing,approve
0x9f473b71995de11d151e92c7a8933b76b6014ec5a14fcfafc2f5c17cdfb9a926,66,exploiting,ice_phishing,approve
0x4dc7087c4c79764a2472ae200c27a01eef7c4470c8e6fb3a69f3802fce8ffa97,66,exploiting,ice_phishing,approve
0x451bf492badd38312212412befb3e1942777521e19f5d9e2dcebbb1962028aab,66,exploiting,ice_phishing,approve
0x814d8377ac7b2a28801484834fec7b2c551dae28eb7899a7372f858c65f95691,66,exploiting,ice_phishing,approve
0x74ca601bbfa6b0a2bae6cb711fd91263cf97bdfd6169b1ba2b4cd0a71a447446,66,exploiting,ice_phishing,approve
0xd0b7a28434e7a00da541ca8118c93ef00a6e7962b842531bd7047bb206e2b452,66,exploiting,ice_phishing,approve
0xd5387a93793f8a00292205adc749a3ce2ca9eb57c76546d91f56646280895cbc,66,exploiting,ice_phishing,approve
0xab425697895d33c312f80c05fdd6bdf382995c7f115d264db346e0478b630987,66,exploiting,ice_phishing,approve
0x0ed511d7398a6533140ae70a49931f5841bf6fe9b679e1e93874d9da375c1eb4,66,exploiting,ice_phishing,approve
0xac9c13f1023c6525e68fecb58810583f02a82d1c1379fcfe578055a385c0bfa0,66,exploiting,ice_phishing,approve
0xa542d9cfe528cf1ff085219382e150d0087f053ae718b9ef77d7477e2009c1bf,66,exploiting,ice_phishing,approve
0x393b57235023186a773f59496f0ca6030e617391fbbdd095d0c6df4c1418ba1f,66,exploiting,ice_phishing,approve
0x5fa922d553e8ab070be2f461c461980fc7f216ad7098560a5cec36eb96b63964,66,exploiting,ice_phishing,approve
0x238cb235a9efec77e1edf18bc1a1b9b7868456bfa3296a2eba63607043e0dfb8,66,exploiting,ice_phishing,approve
0xacbca90c6ebf02a4d5ab9724aec9a72bf039d15341a55ab48a13ac9e44707858,66,exploiting,ice_phishing,approve
0x22971af00d81b35b32528e72b598061fff15ba9e95549cffc7216e92504fba95,66,exploiting,ice_phishing,approve
0x1dcf604bccb0c07e698c738b704c98a2d8fc07b4c8705ef729a83e3b77e68dcf,66,exploiting,ice_phishing,approve
0xae5d84f37c4b5b36e579751630c426f42ee38123f4c519852b71c0c71a97bec6,66,exploiting,ice_phishing,approve
0x853c70f3020e32ae7580022b2193ece611182d95e3881cda9fec5acf9f047c5c,66,exploiting,ice_phishing,approve
0xc0033e4980daa3bbf50299a41a1b19633c2e8bee5a11f1a45537daab66937317,66,exploiting,ice_phishing,approve
0xcfb4333cad26031e37d4f72cdef2fcebe3375402d25f6ca5ad49c7a80aa62b16,66,exploiting,ice_phishing,approve
0x03c33521ef8d948921f3ca46c48e83e15e05ba66fd45add01ee568fad15bc4b0,66,exploiting,ice_phishing,approve
0xfff12c6982568c3e8ca007cb2f5be3b81652e790de913eb67b01a8065047958e,66,exploiting,ice_phishing,approve
0x186fddd0740a25c0d664af2ee8511806c9d96c79bd066df1b46e76a570cae915,66,exploiting,ice_phishing,approve
0x7130e25ac1dfeada721402d682636100d61ff9e86b79f5d4cf9e8ac5d730dfa3,66,exploiting,ice_phishing,approve
0x49e9ea70b4d0f6b5bc1beecbfe967cba970eeaab95afc745e87ba14d1d30f969,66,exploiting,ice_phishing,approve
0x1a592a7d765392ee55195f9d314a824a02fbde01f431f99b67014b5aa8c98a73,66,exploiting,ice_phishing,approve
0xf81449388c1d07add4252e8206f8ff22571fff387ce1217b6a4f508d460ec4a7,66,exploiting,ice_phishing,approve
0x97d2cddf8311c95a163a056d13a689fdd2bf8f4cfdaab2b09d9332d7fd67438d,66,exploiting,ice_phishing,approve
0xdb378f70b400e21eb4820544f2b87fcdc07bb938a546c12232c1c2c22085f143,66,exploiting,ice_phishing,approve
0x6e1bc98941a2ef409224e1ddaff0f22c8441a0e2edc52f686f49a8ec61c4dbcc,66,exploiting,ice_phishing,approve
0x880028bc96c3d37988fe3220dfc0fd0e13e2b02e840db86cc2d822ef00d1b721,66,exploiting,ice_phishing,approve
0xdd08866f2cd0d28f6820734b04f80239774cfc8d7afed4ca97aa4d58b0debc7b,66,exploiting,ice_phishing,approve
0x844d36c04ba15023533799d446e0019fb846932e77820984ee7913596a73efa5,66,exploiting,ice_phishing,approve
0x88667b217acd2ce3d00ed1a79a0c189b249711866ec2092192bf615246a5af5c,66,exploiting,ice_phishing,approve
0x609bd708e0f42fca8b852d30e1b056286e9d3ed33afe0530210b94bc8404e9a0,66,exploiting,ice_phishing,approve
0x465160230102cb6d7571ecd172986f819db3f8234ed63f27a3d1459441c74872,66,exploiting,ice_phishing,approve
0x2967430649e049675f3daa6edcf9aace8388c28f5fa67ee6924816e173fd0c84,66,exploiting,ice_phishing,approve
0x5cce5c22b76f2dc44438cb6e68ac51c3c8e4ba9b19a93b22433414ef5535ef36,66,exploiting,ice_phishing,approve
0x5ecaf7e2a89b0f36d58f700ebf20e0f82d4ea90fab576003cdcd88a3ac83a4b7,66,exploiting,ice_phishing,approve
0x2bbb0c096f0cdc24d36f5cf55255bc5125f39c58c5ff4bf41ca76275e4effe9b,66,exploiting,ice_phishing,approve
0x64292fb384e70d9d65a69a6404122886fe8a061740678909764d3f22b03b7dde,66,exploiting,ice_phishing,approve
0xfcaf685bf77839bb87de0214a60d65545ef6f0e122f24dab99ac397d7544c6ca,66,exploiting,ice_phishing,approve
0x86893071086fc161758bcb012d76d47859f225bef54899a99ab335f8930e879f,66,exploiting,ice_phishing,approve
0x2c47130078c85d75b92602f94eaf1474421e4f88314efb54f6ab54e2d70345c2,66,exploiting,ice_phishing,approve
0x063f5b59cae7da28660f0a99dd4ba47fe76579ca48b96a9237e6ed6be3a838f1,66,exploiting,ice_phishing,approve
0x2ef7b773eca6e665b65d4b626c3a774a747fec1ac20eeb08766f2830c3d8c8ae,66,exploiting,ice_phishing,approve
0xfd65ded78f31ca4dd13aa970dd2bdff444e9bd6b9d225af1e53419d90eb96174,66,exploiting,ice_phishing,approve
0x765b6075246a470833ef7d1e44b69805a9ee6b9b02e81252632c4e83c1289645,66,exploiting,ice_phishing,approve
0xdc6a21e071cb3b7446349c94d344e3eec6de3a8cf2051af69ae8774c2287a693,66,exploiting,ice_phishing,approve
0x44e39ddccb3060e940c2139e4b1e233d639d294de4a8814ea9888b47f938567a,66,exploiting,ice_phishing,approve
0xd570706f33ebb283063661e7843fdd28c6f6642b7fc3334c80ee4512076d6488,66,exploiting,ice_phishing,approve
0x78b7fab50cc46ac1239f155ed368d38eb6e56376d15c957da82e99626f0cad6f,66,exploiting,ice_phishing,approve
0x71ab6c06466bed1b6cdd2ff01100c72abd953029f5eceed8a88ffe57cadb78ca,66,exploiting,ice_phishing,approve
0x1d9732ee0802161c5bd746093100596c3ae11bf9ee707de19eb4822e7271928c,66,exploiting,ice_phishing,approve
0x76be6cd38d0744ab31303e16e83968d40d2cfef19e3b671fed9a4ded2a1b86cc,66,exploiting,ice_phishing,approve
0x1de315140bdb51f41081f477419d608a068c8fe515a2d41298a19bef1ab7abd4,66,exploiting,ice_phishing,approve
0x4b59e40354880e00783b9f2aec68d4d5ac5cbd60b0f8c4625e24e799315979df,66,exploiting,ice_phishing,approve
0xa4a2ebc9d5c98b637aa02ba5f56ba8e864449526260d3c998e1493762bf0a2b6,66,exploiting,ice_phishing,approve
0x88566178fa4c6dc86fb6af3c8603934ddbb0fd80eb375d563d8b5a616fd8c6f2,66,exploiting,ice_phishing,approve
0x602868766ad0c604205d848ffd907b810e029dca147c0397ac9bd0761ca46c22,66,exploiting,ice_phishing,approve
0xba9872d87e2effdfba2ca86d3c228d7a2314371af25412b500255f706e4952d4,66,exploiting,ice_phishing,approve
0x494f08f6169cb4c27a491101a1c37cc678f2b578d035baac5d925791883ba021,66,exploiting,ice_phishing,approve
0xff859aaa75e46462efac4856c71a724f6e5b81bfc7ab8b85cea7ff951ca983d5,66,exploiting,ice_phishing,approve
0x760248583cfeea974bb4b76c274fe26ec1f541f82a62e2a590ff34993b1bea02,66,exploiting,ice_phishing,approve
0xa771ced2b6613e7d581b2547754c3f49401343ebe79ce4e232c706cd9b6b1b26,66,exploiting,ice_phishing,approve
0x8676ebfe6b07013abdecbe733527921aa838b33edc06c5fcb857a7fb4e5e738b,66,exploiting,ice_phishing,approve
0xe85be265bba994b8451a017b3d24258eb332a0ddce5a70cea760479ef8245d58,66,exploiting,ice_phishing,approve
0x3696e9aaab93ce2987355bc702c4814cdc3e21c74572221025f470486fa75826,66,exploiting,ice_phishing,approve
0x70903c81b520d55c622a109104f1e93ab4bcd14f8fcdd3266681c70761f300c3,66,exploiting,ice_phishing,approve
0xc6799304883f5ac5a353855cadac2551ae261ca46dcc9a8dbfb0b860bac36688,66,exploiting,ice_phishing,approve
0x3c285b1ae011ff832bcfae43c9f6b3f65115d770e94406b3328ed2baa758856e,66,exploiting,ice_phishing,approve
0xd59ff9218ea226d551ac1b1dbef50c586f356052de33838a1e372857150dbce0,66,exploiting,ice_phishing,approve
0x15e2fdcfe89acb2e7a85c7276f6d4a92ad15359a370b781a6ea56b2a455a3100,66,exploiting,ice_phishing,approve
0x222862d85f107ea0d16890d841562d0a08bdb796928054be36084906a12ca9a9,66,exploiting,ice_phishing,approve
0x52ef143a7c9bf08c9ff739c5e07d27b58b96ecf74e9e7f77de32a8dfbe6375f5,66,exploiting,ice_phishing,approve
0x8a85956aaf00351fac6981d7bfcba200fec60603ff3a2a1eb1fc0778ba23eb0f,66,exploiting,ice_phishing,approve
0x2b3540f7c0ab39ff4c0e65110b70fc71a1087b51bbb55c6eb7df507fcd7dc4b5,66,exploiting,ice_phishing,approve
0x71df03a7f7f4ffcf8dc5cc290332236aad1b93fdebc36ad03558c3d4199cc145,66,exploiting,ice_phishing,approve
0x4107a772dbbd7052ba98752c7d99d418b1fae0c8790bf09c24201c276abed787,66,exploiting,ice_phishing,approve
0x10d1858b3072ba00f1fb815df0dab06d50d94b221ef88db1bd0abe232a3f6adb,66,exploiting,ice_phishing,approve
0x691e827590edfaa4a41023f660e4ef7d341bcbe3172bc01412fb40ce9a0f5d27,66,exploiting,ice_phishing,approve
0xe224aa2eb80576e1d7070f54f49e5c7ad0f19e4a893555d467015eca8e6fa8b7,66,exploiting,ice_phishing,approve
0xaa18a0ae55d0798710d4176fb6cc787072666f604ff94a034bc3b567e3190a8d,66,exploiting,ice_phishing,approve
0xa96a2c0a6153e4126b0da873fda1b383c039e1db653980bf4be05db4e1f82877,66,exploiting,ice_phishing,approve
0xff17855c2d3e70ca813f09e142347f4c31bbd5c6ac1ff0fbde1fc50c6ec732cc,66,exploiting,ice_phishing,approve
0xdd32b68439f93168881ca5a5a445fb5c8933132e15c0ec9afe903383490ae976,66,exploiting,ice_phishing,approve
0x0ddf3daeb1494de8d6b13b8084c181e980bae2ba5104dbe93e071d761115279d,66,exploiting,ice_phishing,approve
0x72fae74837f7c867012bdc6ce5beee185e5e577d3c64ce99099700a972d7c35a,66,exploiting,ice_phishing,approve
0x974c93c56384ab30d4578ea512aabcbf3aa73aab947f6afa34e9ef1a93a3ac18,66,exploiting,ice_phishing,approve
0xef7ae45e35350ce5b64d3217c3327ff571bc34acf0e7ecd3b5ccde882837a88a,66,exploiting,ice_phishing,approve
0xdde4df42ae3ade99d170ac6f8415b41e30b1d8b3570b673a02d15adb453d0d35,66,exploiting,ice_phishing,approve
0x447753bbc6c83ce80cdeae63baee1a7b985d03e3be03260fbaf0d6b72dd81a5d,66,exploiting,ice_phishing,approve
0x90ddeea0e555b996bd7e9eeaa13e4ae9dcb4d210da6a1a7c87ad8817f6e793e1,66,exploiting,ice_phishing,approve
0x24704b0123a1062ae0da4e8ec075d6b85036a983e8ac5862b8f90c29286c2d30,66,exploiting,ice_phishing,approve
0x538779df863f36db8b33469cca4454fe53113b0aaf94496e9ac97228ecf1157f,66,exploiting,ice_phishing,approve
0x0c68c46fe27c5c7e77abc47bb40bdcd27581ca645be00681ae51037ea57ce4fa,66,exploiting,ice_phishing,approve
0x9f73a32642fca84d9919854c05f5d69766c7e7fdc3156be9d8ae84001cba6374,66,exploiting,ice_phishing,approve
0xf394164cc936ad684241fdf8f8d48c138422c44c712b26231e0bb515099209bb,66,exploiting,ice_phishing,approve
0x3dde85719165823da544501f9a5b1dcbc88146a59e6eb0604f34cfe384955c74,66,exploiting,ice_phishing,approve
0x2525ee6604183d9c9baa9af55c417b586c2e327c18c9aeae2c735e73f8283833,66,exploiting,ice_phishing,approve
0x8524d8ffe9037e0b072b7b5a03d17c7dfcc36d910be0579297bcf73ed5054a6d,66,exploiting,ice_phishing,approve
0x7e25868017a4be9d623ce037dfd4cff73dfc01c734912fd652c35f63ebc857b6,66,exploiting,ice_phishing,approve
0xd3fd347726f6f515733450ede85c4ba85757750013fbc3e59bdc5bd4b271bab9,66,exploiting,ice_phishing,approve
0x70c1052d74a68d1e9f62326f5c93e85b3612e7184850e408f896c8112d6fe06a,66,exploiting,ice_phishing,approve
0x0384a7ac06a1eadb230cfae3a2af76a4c7086f3e3802e47592f0398f92cc6cc6,66,exploiting,ice_phishing,approve
0xb1c50a4d4f13d9bb0c51f66cdc8812f31975eb1ad4cfcaf4f2fd7372666e5d44,66,exploiting,ice_phishing,approve
0x5bfb8845b3ba4b2eb6456bca9cca4f2a2308a731d682a38e1dfc3ba4d232e851,66,exploiting,ice_phishing,approve
0x21c59dac14b4db9f166035ef2769b9eb7ee0ba015f8c395552300d023c8e2e8a,66,exploiting,ice_phishing,approve
0x5a68ef9f39b48b67f0aa35e75793abdfc182a9271c4a306036e1538a3bc55ffb,66,exploiting,ice_phishing,approve
0xfce230f7f7cc36d536a3a0e56ce83348bb46d6cf279efef0734e65925c863c7a,66,exploiting,ice_phishing,approve
0x71ceee571f1042cec07ed322061c62fbc8535b53e56cede6737b5afaf6f1074d,66,exploiting,ice_phishing,approve
0x82df3b3a02290b20656b255554c38441e0d15a213741a7a71d2ff442c607646a,66,exploiting,ice_phishing,approve
0x7f867efbb5e0f0f8d6fa6d7ebcc4dfeb71723c7176ed82420f353d2114ef334b,66,exploiting,ice_phishing,approve
0xcaccdfc352901dcad2acbfd2ff32d600549c49824ab3c4a7a9ddcb2ce3551621,66,exploiting,ice_phishing,approve
0x11f9d409d42dfa17add6daaeae42995f4d88eb8de1e035cb615f7bc49dd47744,66,exploiting,ice_phishing,approve
0x5b5dd7ca751c1d1e2fb33c3766eafd06f7ab1741f42f4a1a2d4dc07b8894048c,66,exploiting,ice_phishing,approve
0x72f495dadb338ae813595cccb90a60377443c4429dd9a4453fb2447dafc9c44c,66,exploiting,ice_phishing,approve
0x6d111a4bec6e60624d6d5c36d4574405ecc9fa98423f18ad2f95284bad14f191,66,exploiting,ice_phishing,approve
0x6bb55a0476129a6daf4bbbd90c2cf925b76b52f08f2651a420c99487e1ad3111,66,exploiting,ice_phishing,approve
0x5173207855c91adc1a3ad8f7a3d6677fbba4b79ee30832ff909593382c2fe299,66,exploiting,ice_phishing,approve
0xf02f015d9dd3c31c5b7ba0f7f71f48f2246d650f2b1d89f29cb4b176a2fb5879,66,exploiting,ice_phishing,approve
0xf7deb8c82e5cf7d5bf9b10f0ff16d4dfa63619fd8bff68a6daf833cbef6ba681,66,exploiting,ice_phishing,approve
0xc82af79a8aacfda796023858f79daaf1c0d87354d01acf473486e0211f99d99c,66,exploiting,ice_phishing,approve
0xae0d3536b8465a996f212d429290de3d6a3a45b11ba586ce293d66cd8423838a,66,exploiting,ice_phishing,approve
0x4fe454cb5ebcc7a6d3d41fc02001aec428e9353b7410c5b71bc9e40554ae4701,66,exploiting,ice_phishing,approve
0xfd867213f31cf45b84c2feb2e6ef07b444e075a23aadf155b71e8d62e1126283,66,exploiting,ice_phishing,approve
0x0240a2d8e27e9cf082b85ee1fba68ee4f2837f2b32da57201320bf14b158267c,66,exploiting,ice_phishing,approve
0x39c8a5bcda274eac7da33022fb60697dfad2e050dbe883dcd165d0aa3cd29fcd,66,exploiting,ice_phishing,approve
0xea9a612bf1f2d62fe1e061e0a78dee52f6a39862172bf6c4c0f78effb20e957b,66,exploiting,ice_phishing,approve
0x740338e74fe51abddb3f80271abef98f312629475c54fb0f8641429745fa08b1,66,exploiting,ice_phishing,approve
0x9e5cf003117779b4e0e77eea38c8fd5038b4f02be9eefa59f82c912988fd6314,66,exploiting,ice_phishing,approve
0x1c235b08d69043c8142d41595dd4f81a7c257e59e43c3f0fe43a89b5a311721d,66,exploiting,ice_phishing,approve
0x19a04c7102901b66a969ecc47fb330a3e3707dcb4e207558e1fe50ccc7281d5a,66,exploiting,ice_phishing,approve
0x6f444fc877f986f73c622634d1b33b518f3ee0b6f313c6d8b8723e0f76803136,66,exploiting,ice_phishing,approve
0x51960143e426dd4f0193a72311b5b40369997897f91608698900edcf0f4f5d57,66,exploiting,ice_phishing,approve
0x521ae216d80337c4ff9e3025d79e39fba383aa0d8d99382385ceb8f40c74ad78,66,exploiting,ice_phishing,approve
0xc28e803d4f833a0e17478223907d97c0dde91aa464f48f86f22ca632e78b19c4,66,exploiting,ice_phishing,approve
0xc3420db1adb4fd3d605e66a0b07556c63f1a57d8c36ba4af7aa2e88ba4d3c077,66,exploiting,ice_phishing,approve
0x973344aab7cd0990c365892226c583cf0ada07798b0377cfc815558b2e815e5c,66,exploiting,ice_phishing,approve
0x03b19717e7f5ba70ca13aabdfc5cb39cb14e0ba721bfffa307097454c1831c37,66,exploiting,ice_phishing,approve
0x8483cee4305d8c8c09df5d975ca7c9b57ab9f36e5965c42ae72d2ed345a7200d,66,exploiting,ice_phishing,approve
0x48ed5431ae0d42483a48eaf7d280d7d8c3c64a49e112e3f8de3f58e0be128987,66,exploiting,ice_phishing,approve
0x325810273533e2e12d8d97bedf4b95048154d74e2e29f09084034a92c299c13f,66,exploiting,ice_phishing,approve
0xf8db1e60e2e208c12597bb616b61c48e676a21613331f3f037d5e57d156b0645,66,exploiting,ice_phishing,approve
0x70edff19377d572ced59a1d8fc22d09832be9433e18821c063863b40813049a0,66,exploiting,ice_phishing,approve
0x1b18dbec8634f57949fb12e05aa63da02dacff1a9678c9a825791576d238fe17,66,exploiting,ice_phishing,approve
0xfbf06b6ef0bc3793d59046570873e3533e66d0bae3cc097bcd4d8fee652ded5e,66,exploiting,ice_phishing,approve
0x51ab3fa5680077753f725c283825db6da9b835389012defbbd60e99c3313aceb,66,exploiting,ice_phishing,approve
0x0b9b0bbf47619fc2436fe7b68a7770896bb44a8bd09be77ae28846aa79894a4a,66,exploiting,ice_phishing,approve
0xd48d7797150ae37be16945b6c356521d4a833c3cefc50affc9cad0e0ea2f7338,66,exploiting,ice_phishing,approve
0xff966b1cb22283df14c4698f44b706bd90c1da75a2f889dcf6606ddcfe054a41,66,exploiting,ice_phishing,approve
0x3ace0edd8db8b00502d0c060840d38ccda78229f295789c29cc2706f600d22c8,66,exploiting,ice_phishing,approve
0xe1368629daf09153e5bb528e79a2a826c3f6b8889babe0187abb0b6704e90dfa,66,exploiting,ice_phishing,approve
0xf71d0e3540ed227f693b71dda7912c0e7ec261d44fac54562602b0dd31939e4b,66,exploiting,ice_phishing,approve
0x54c193c1418143c0f4826ad336b9fc1a4c5d5b1662e64dee126798b3c1df3283,66,exploiting,ice_phishing,approve
0x17bdc54acd60dd4c2c2f9a9947674b9322f421b617e1d8635bb75260cfa66b05,66,exploiting,ice_phishing,approve
0x62a987026ff0800b90d580dbc9bdad00eae719623a66685aac45b32a3ed48b65,66,exploiting,ice_phishing,approve
0xba275ea8c2bc4c7aa8e3ad241da1dd17bc2cfc6207d7faa2d429b4b2a9f7149e,66,exploiting,ice_phishing,approve
0xfc24564150121402a58a425654a6fa30caacd23a502f0d1f3fe6daa22f79d0d2,66,exploiting,ice_phishing,approve
0x16913f9200a95e4bc919d0cc5d2f743e042d216f913b26890cf78a8a572aa90a,66,exploiting,ice_phishing,approve
0xf4b170fdf1be3c37642fb112a571aeeae356dd7cfab4f904619882849e356ed8,66,exploiting,ice_phishing,approve
0xd4e70ead0a8ff2be70a1aee5e314e73aba30006b599932d3b9f765e1841a289d,66,exploiting,ice_phishing,approve
0x9083075dea546c7fc388e8cfc4cc71d8a9169c8fc49840960c3fcf23ec5e3dd8,66,exploiting,ice_phishing,approve
0x2e38a2d25cb6f7e5b381becfb9fb24dab8d4fb03e1b22ccfa6166354762a23b7,66,exploiting,ice_phishing,approve
0x48c59d792ed55e6985d8798204560b77fd4eb38c0912a40c4e51c8f59e52f16c,66,exploiting,ice_phishing,approve
0xd7eef5ef2ad8eefc31b86e2aca25680a444045ceda8b962a108c1bc91f1f7d6b,66,exploiting,ice_phishing,approve
